ID_avaliacao,avaliacao,nota,sentimento
66329,"Não entregou no endereço informado, tive que fornecer outro endereço,  e quando abri a embalagem a porta estava solta",1,negativo
19559,"Este relógio é muito charmoso, o que confere elegância ao look, amei a compra, super recomendooooo!!!!",5,positivo
9460,Existem Smart Tv's bem melhores que este modelo da philco.  Ultrapassada.,2,negativo
10497,"Já havia avaliando ""in loco"" outras TVs 4K, nenhuma conseguiu atingir a qualidade de imagem e som deste modelo da LG.  Como meu espaço não é muito grande, optei por adquirir um TV de 43"", melhor decisão. Muito me agradou tb a novidade do botão NETFLIX direto no controle remoto, muito mais ágil o acesso.  Adoramos, nosso escritório virou o cantinho favorito da casa para assistir à TV em família.",5,positivo
44544,Ótimo produto para facilitar a limpeza do dia a dia,4,positivo
45991,O produto está com mais de 12 dias de atraso aí me pedem para avaliar o produto só pode ser brincadeira estão zoando com a minha cara. Quero saber quando vão me entregar o produto ?,1,negativo
118454,"produto atende o prometido. Chegou muito rápido, tudo certo.",5,positivo
5147,"Aparece o controle multicolorido na imagem mas ele só tem 3 cores, vermelho, azul e verde.",1,negativo
51310,"Já comprei 2x o produto e indico para todos. Essência muito parecida com o 212 Man e ótima fixação.  Comprei de presente para meu pai e meu sogro, e ambos adoraram!",5,positivo
58237,"Muito bom, ótimo custo beneficio. Fiquei muito satisfeito.",4,positivo
6205,"Bonita e de excelente material, exatamente oq eu queria",5,positivo
96474,"Bom produto . Bonito e moderno.   Tem uma boa vazão de água.  O ponto negativo é  que não gela tanto a água.  Como ele tem três graduações de temperatura para tirar água,  acho que quando precise de água gelada a poderia estar mais fria.",4,positivo
3850,"Que parafernálias de preços diferentes:  horas dois mil e pucos, horas tres mil e tantos horas  quatro mil e tantos que loucura é essa?. Respeitem os consumidores",2,negativo
124251,O produto chegou antes do tempo e em perfeitas condições.,4,positivo
69156,"Tive um depilador da Philphs muito bom, depois de alguns anos a bateria parou então optei comprar esse mais barato porém estou arrependido até agora. (O produto não presta)",1,negativo
88905,Os bonecos são lindos e acabamento perfeito. Meu filho amou!,5,positivo
68780,"Serviço de baixissima qualidade. Depois de 20 dias descobri que foi cancelado meu pedido e ainda nao tenho vale, satisfaçoes, absolutamente nada. Nao recomendo o produto e já nao recomendo mas a loja pois não é o primeio constrangimento que a mesma me da de brinde. Um abraço",1,negativo
38191,"Superou a minhas expectativa,um celular ótimo e de fácil acesso e manoseio,sem contato que também possui um lindo design.",5,positivo
38261,Chegou estragada e devolvi o produto pois tinha uma serie de defeitos a não recomento,1,negativo
64118,"comprei esse smartphone, mais olhando as avaliações resolvi desistir, cancelar a compra e ainda não me deram retorno, se eu receber o aparelho como todos receberam irei na justiça reclamar da loja ",1,negativo
130862,"pensa qualidade produto,muito ruim  quero devolver e vocês não dão retorno ,preciso urgente de uma resposta",1,negativo
35093,"Produto feito de plastico bom; cumpre muito bem o propósito para o qual foi desenhado, é até interessante, você escreve escreve escreve e olha pra ponta e ela está ""apontadinha""; precisa apertar 40 vezes a ponta dela pro grafite girar 360º, fiquei meio triste por, devido ao plastico ser escuro, não da pra ver direito o sistema da lapiseira girando(mas isso não interfere em nada na qualidade) e não gostei de o produto vir sem qualquer tipo de embalagem.",5,positivo
73360,"Exatamente como esperado, entrega muito rápida  Recomendo muito",5,positivo
10725,"O produto é de ótima qualidade, tecido muito macio e com dimensões adequadas. O único ponto que me decepcionou foi a cor, que é realmente roxa, e não lilás clarinho como o anúncio apresenta. Quanto ao atendimento e entrega, tudo ok!",4,positivo
96832,Ótimo produto. Veio como esperado entrega antes do espetaddo,5,positivo
75054,"Eu achei o produto ótimo, a entrega foi rápida mais tive que buscar no correio mesmo pagando o frete mais não foi culpa da loja mais sim do mal serviço prestado dos correios.",4,positivo
89254,"Muito boa tv, só o tempo de entrega que é demorado.",4,positivo
126951,"Item compacto, perfeito para o uso em tv pequena do quarto da minha neta, Chegou antes do prazo. Adorei.",4,positivo
83311,"Esteticamente muito bonito, com som grave potente, a única desvantagem pra quem tem a cabeça grande como a minha pode ficar desconfortável quando usado muito tempo.",4,positivo
90675,"Muito bom, leve e com uma boa potência. Ideal para o dia-a-dia.",4,positivo
60324,"Atendeu todas minhas expectativas, fácil para guardar e limpar.",4,positivo
64323,"Infelizmente, antes de efetuar a compra, percebe-se no site a promessa de entrega em até 5 dias úteis. Após a confirmação da compra, porém, aparece nova data para entrega, em até 20 dias úteis. No meu caso, fiz a compra dia 16/03/2018 e a entrega era prevista para até dia 23/03/2018. Após confirmação de compra, aparece para mim que a entrega será até dia 05/04/2018, ou seja, 14 dias úteis após a compra.",5,positivo
46137,"Na verdade o produto ainda não foi testado pq chegou 20 dias após a previsão de entrega, enviei varias reclamações, diziam que alguém iria me ligar e isso não aconteceu, na verdade eles postaram o produto no dia da previsão de entrega, tive que comprar uma outra impressora pela demora da entrega",1,negativo
121860,AINDA NÃO RECEBI O PRODUTO E NAO RECEBI RESPOSTA NENHUMA SOBRE ELE!,1,negativo
125465,"Comprei a impressora L-375, conforme anunciada, e me enviaram a L-395, alegando ser a substituta.... Baralho, então faz propaganda da L-395 seus arrombados!!! Se fosse pra eu comprar a L-395, eu teria comprado em outra loja com preço melhor que esse!!! . FIQUEI TOTALMENTE INSATISFEITO COM ESSA COMPRA!!!!!!!!!!",1,negativo
69765,A Biblia é excelente atendeu as minhas expectativas.,5,positivo
109334,lindo amei xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,5,positivo
77436,"Não serve para nada, deve ser cápsula de farinha. Não recomendo. Propaganda enganosa.",1,negativo
85029,"Fone de ouvido Sony, uma excelente compra, produto com ótima qualidade.",4,positivo
96531,Não recebi o produto com previsão de 06/04/2018! Hoje é dia 21/04/2018 e não recebi resposta sobre o novo prazo!,1,negativo
80959,"NÃO COMPREM PRODUTO DE MÁ QUALIDADE , BOTOES DE PROGRAMAS JÁ AFUNDARAM EM MENOS DE 1 MES DE COMPRA, ALÉM DE PROGRAMAS MUITO LENTOS,DEMORA PARA DESLIGAR E DESTRAVAR.",1,negativo
26033,Ótimo  de Câmara  de processador  bateria  única coisa  que  é  não  tão bom  é  a memória  RAM 2g,5,positivo
120641,"Eu aconselho vc fazer um boicote a esta marca e a outras marcas de tv 32 que só disponibilizam a imagem em HD, é um absurdo, tudo que se produz em imagem hoje, digo em produções, seja cinematográficas, seja studios de games, tudo é no minimo em 1920 x 1080 ou seja, Full  Hd, e essas empresas mercenárias contiuam a produzir esses lixos do passado, quero dizer, minto, porque no passado os televisores de 32 polegadas eram Full Hd, as empresas dão um passo para frente e dois para trás.    Por isso aconselho, não compre esse lixo ou qualquer outro que não tenha a técnologia Full Hd.",1,negativo
75354,"Funciona muito bem, câmera é boa. Rapido e não vi travar. reproduz videos sem falha.",4,positivo
125523,"ELE VEM COM O PRESETE  DO TEMPO  ACORDO COM A MOAGEM ENTRE FINA E GROSSA, ISSO FACILITA  E MANTÉM A MESMA MOAGEM SEMPRE. AQUI VAI UMA DICA : COLOQUE  UMA MOAGEM ENTRE"" MEDIA E FINA""  PARA UM CAFÉ COADO. A TORRA DO CAFÉ VAI INDICAR A QUANTIDADE DE CAFÉ A MOER. TORRA CLARA -  25gr TORRA MÉDIA - 25gr ou 22gr TORRA ESCURA - 22gr ou 20gr MEDIDAS PARA  500ml  DE ÁGUA FILTRADA OU MINERAL. NUNCA USE ÁGUA DA TORNEIRA (é péssima para o café) E ISSO !",4,positivo
58638,"A caixa é enorme e não vem quase nada de itens para montar as pulseiras. Péssimo presente, a expectativa não condiz com a realidade.",1,negativo
83772,"Paga- se tão caro no produto pra vir com o cabelo todo bagunçado tipo de boneca velha. E sem contar que a boneca so delisga quando quer (ou seja, veio com defeito). Entrei contato com a Hasbro e eles pediram pra enviar o produto pra eles. Como se fosse fácil tirar o brinquedo da criança, e falar que ela ia ter que ficar sem o produto pra empresa fazer uma avaliação. Era mais fácil mandar o produto bonitinho pra não terem esses acontecimentos. Descontente demais!!!",1,negativo
118643,"Produto conforme a descrição. O volume de água proporciona utilizar sem ter que repor água a todo momento, ou seja, ter ao menos uma noite de sono tranquila sem parar de funcionar. No modo mais fraco dá para mais de uma noite. A luz é azul é razoável para utilização como luminária. Poderia ter controle de cor do led e intensidade. A entrega foi mais rápida que o prometido.",4,positivo
49844,"produto fica em ambiente externo e está manchando e absorvendo muita agua no estofamento que seria impermeável. Solicito adicionar mais informações sobre o produto no momento da compra(sse pode ser exposto ao sol e chuva, qualidade da madeira e estofamento, etc)",2,negativo
20454,Achei tecido fraco botão cor diferente Capa pequena de mais..,2,negativo
51207,"Chegou conforme combinado, produto de excelente qualidade, maravilhoso.",5,positivo
113382,"Boa noite, minha filha ficou decepionada pois não veio os cards, e agora o que vão fazer enviar os cards separado, me ressarcir...o valor do produto.... Fico no aguardo.",1,negativo
99707,"Péssimo serviço, fiz várias reclamações de atraso na entrega... ainda não recebi o produto. O Marketing me manda emails padrões dizendo que se eu tiver alguma dúvida retornar o email, retornei várias vezes e não tenho nenhuma resposta.  Péssimo",1,negativo
30566,"pouco espaço entre as divisorias, material muito flexível e raso",2,negativo
82344,"Ótimo produto, limpa o estofado do automóvel, tem um cheiro agradável e não mancha.",5,positivo
98024,Linda história como as dos outros livros dessa série da Julia Quinn. Muito bom!!!,5,positivo
59077,"Celular ótimo custo-benefício, rápido, com ótima memória e câmeras! Amei",5,positivo
5069,foi escolha dela .................................................................................................................................................................................................................................................................................................................................................................................................................................................,4,positivo
57032,E um pouco sensível mas mesmo assim ecomendo e ainda vem com um refil extra.,4,positivo
46615,"Achei a luz fraca, esperava mais nao ilumina como a anterior que tinha",2,negativo
98454,O processador do anuncio e diferente do que acompanha o computador,1,negativo
58884,"Faltou dizer que a TV é ""1 SEG"" e a tela nem de longe é Full HD! O volume no fone de ouvido é abaixo do satisfatório, para alterar o volume do fone vc. é obrigado a sair da função que está usando e entrar em ""configurações gerais"". O Produto não tem controle de brilho. Tem tantos botões numéricos e nenhum pra acionar o volume do fone nem o brilho. O Manual do produto é quase ilegível, porque a fonte utilizada é muito pequena!",2,negativo
20458,"Chegou bem rápido e embalado direitinho. O produto é de ótima qualidade, lindo. Rápido, som e imagem de ótima qualidade. Só não gostei da câmera frontal.",4,positivo
14902,"Há pouco tempo adquiri um smart TV da Samsung, logo após a garantia de 12 meses o painel começo apresentar listas verticais. Assistência técnica orçou em R$ 3.300,00 para trocar o painel, ou seja, valor mais caro que a TV. Produtos Samsung nunca mais.",2,negativo
101997,"A geladeira é muito bonita e mais espaçosa do que eu espera, pelo produto eu daria uma avaliação excelente. Porém fiquei decepcionada com a entrega feita pela transportadora Direct, que apesar de rápida, foi feita com muito desleixo. Os funcionário não tiveram cuidado nenhum com a geladeira, um produto de 1300 reais, e bateram ela na escada deixando um amassado na lateral. Tentei abrir a geladeira na frente dos entregadores para verificar o dano e os entregadores não quiseram esperar e simplesmente foram embora. O amassado foi pequeno e resolvi não efetuar a troca porque não quero mais transtornos, mas acho absurdo um produto que acabou de sair da loja chegar na sua casa já com dano físico.",1,negativo
